source_family,page_url,status_code,candidate_url,candidate_text,candidate_kind,notes
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/howto/manage-payments-fees,How to manage payments and fees,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/howto/manage-payments-fees/statements-entitlement,Statements of entitlement,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/howto/manage-payments-fees/gap-fees,Collecting gap fees,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/howto/manage-payments-fees/gap-fees/taking-reasonable-steps,Taking all reasonable steps to collect gap fees,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census#side-nav-sub--menu-link-contentd62beaf5-ef78-4b91-8344-1f4ce395acf5,Show pages under Managing third-party payments and discounts,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/howto/manage-payments-fees/third-party-payments-discounts,Managing third-party payments and discounts,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/howto/manage-payments-fees/third-party-payments-discounts/prescribed-discounts,Manage prescribed discounts,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/howto/manage-payments-fees/third-party-payments-discounts/other-discounts,Manage other third-party payments and discounts,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/howto/manage-payments-fees/third-party-payments-discounts/making-reasonable-estimate,Making a reasonable estimate,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/howto/manage-payments-fees/overpayments,Managing overpayments and debt,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/howto/manage-payments-fees/balancing-payments,Balancing payments,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/workforce/wages/get-help-worker-retention-payment,Get help with the worker retention payment,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/workforce/wages/how-apply,How to apply for the worker retention payment,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/workforce/wages/minimum-rates,Worker retention payment minimum rates,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/workforce/wages/reporting,Reporting requirements for the worker retention payment,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.education.gov.au/early-childhood/providers/workforce/wages/worker-retention-payment-communication-toolkit,Communication toolkit,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.aedc.gov.au/,2024 AEDC results,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.aedc.gov.au/,view the AEDC National Report 2024,link,keyword/download candidate
aedc_child_development,https://www.education.gov.au/early-childhood/about/data-and-reports/australian-early-development-census,200,https://www.aedc.gov.au/,AEDC,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/datasets/participant-datasets,source_page,source_page,text/html; charset=UTF-8
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/datasets/payments-datasets,Payments datasets,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/reports-and-analyses/specialist-disability-accommodation-sda-data,Specialist Disability Accommodation (SDA) Data,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4260/download?attachment,data rules,download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4528/download?attachment,Participant numbers and plan budgets data March 2026 (CSV 6.9MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4484/download?attachment,Participant numbers and plan budgets data December 2025 (CSV 6.9MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4396/download?attachment,Participant numbers and plan budgets data September 2025 (CSV 6.9MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4366/download?attachment,Participant numbers and plan budgets data June 2025 (CSV 7.1MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4314/download?attachment,Participant numbers and plan budgets data March 2025 (CSV 6.95MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4233/download?attachment,Participant numbers and plan budgets data December 2024 (CSV 7MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4144/download?attachment,Participant numbers and plan budgets data September 2024 (CSV 6.9MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4024/download?attachment,Participant numbers and plan budgets data June 2024 (CSV 6.8MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4260/download?attachment,Participant numbers and plan budgets data rules (DOCX 97KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4270/download?attachment,data rules,download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4529/download?attachment,Utilisation of Plan budgets data March 2026 (CSV 9.3MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4485/download?attachment,Utilisation of Plan budgets data December 2025 (CSV 9.2MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4398/download?attachment,Utilisation of Plan budgets data September 2025 (CSV 9.3MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4367/download?attachment,Utilisation of Plan budgets data June 2025 (CSV 9.3MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4315/download?attachment,Utilisation of Plan budgets data March 2025 (CSV 9.2MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4253/download?attachment,Utilisation of Plan budgets data December 2024 (CSV 4.8MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4145/download?attachment,Utilisation of Plan budgets data September 2024 (CSV 8.9MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4026/download?attachment,Utilisation of Plan budgets data June 2024&nbsp;(CSV 8.9MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4270/download?attachment,Utilisation of plan budget data rules&nbsp;(DOCX 98KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4245/download?attachment,Participants count by diagnosis data&nbsp;(CSV 1.7MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4266/download?attachment,Participants count by diagnosis data rules&nbsp;(DOCX 96KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4267/download?attachment,data rules,download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4530/download?attachment,Plan Management types data March 2026 (CSV 7.5MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4486/download?attachment,Plan Management types data December 2025 (CSV 7.6MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4397/download?attachment,Plan Management types data September 2025 (CSV 7.6MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4368/download?attachment,Plan Management types data June 2025 (CSV 7.6MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4316/download?attachment,Plan Management types data March 2025 (ZIP&nbsp;7.7MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4246/download?attachment,Plan Management types data December 2024 (CSV&nbsp;7.7MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4146/download?attachment,Plan Management types data September 2024 (ZIP 2.0MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4043/download?attachment,Plan Management types data&nbsp;Part 1 June&nbsp;2024&nbsp;(ZIP 5.5MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4044/download?attachment,Plan Management types data&nbsp;Part 2 June&nbsp;2024&nbsp;(ZIP 1.3MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4267/download?attachment,Plan Management types data rules&nbsp;(DOCX 98KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4104/download?attachment,Participant goals data&nbsp;(XLSX 104KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/2169/download?attachment,Participant goals data rules&nbsp;(DOCX 85KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4227/download?attachment,First Nations participants&nbsp;(CSV 52KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4274/download?attachment,First Nations participants data rules (DOCX 90KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4225/download?attachment,Culturally and linguistically diverse participants&nbsp;(CSV 36KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4258/download?attachment,Culturally and linguistically diverse participants data rules (DOCX 95KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4273/download?attachment,Projected participant by service district data&nbsp;(CSV 10KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4272/download?attachment,Projected participant by state and territory&nbsp;data&nbsp;(CSV 2KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4271/download?attachment,Projected participant numbers data rules&nbsp;(DOCX 92KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4223/download?attachment,Baseline Outcomes data&nbsp;(CSV 67KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4275/download?attachment,Baseline Outcomes data rules&nbsp;(DOCX 90KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4229/download?attachment,Longitudinal Outcomes data&nbsp;(CSV 1.4MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4276/download?attachment,Longitudinal Outcomes data rules&nbsp;(DOCX 97KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4319/download?attachment,Participants by SA2 data (CSV 2.5MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4263/download?attachment,Participants by SA2 data rules (DOCX 88KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4241/download?attachment,Participants by SA3 data&nbsp;(CSV 356KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4264/download?attachment,Participants by SA3 data rules&nbsp;(DOCX 87KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4243/download?attachment,Participants by SA4 data&nbsp;(CSV 108KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4265/download?attachment,Participants by SA4 data rules&nbsp;(DOCX 88KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4235/download?attachment,Participants by CED data&nbsp;(CSV 72KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4261/download?attachment,Participants by CED data rules&nbsp;(DOCX 88KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4237/download?attachment,Participants by LGA data&nbsp;(CSV 457KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4262/download?attachment,Participants by LGA data rules&nbsp;(DOCX 89KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/1955/download?attachment,Service District to LGA 2011 data&nbsp;(CSV 23KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/1956/download?attachment,Service District to LGA 2011 data rules&nbsp;(DOCX 81KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/2198/download?attachment,Service District to LGA 2016 data (CSV 22KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/2215/download?attachment,Service District to LGA 2016 data rules (DOCX 80KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/3218/download?attachment,Service District to LGA 2021 data (CSV 22KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/3219/download?attachment,Service District to LGA 2021 data rules (DOCX 80KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4250/download?attachment,SDA participants data (CSV 74KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4268/download?attachment,SDA participants data rules (DOCX 87KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4248/download?attachment,SDA Enrolled dwellings and NDIS demand data (XLSX 1.1MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4269/download?attachment,SIL participants data&nbsp;(CSV 74KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/4336/download?attachment,SIL participants data rules&nbsp;(DOCX 86KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/media/1965/download?attachment,commonly used data terms (DOCX 80KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://dataresearch.ndis.gov.au/datasets/payments-datasets,Payments datasets,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://www.linkedin.com/company/national-disability-insurance-agency,LinkedIn (External website),link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/datasets/participant-datasets,200,https://www.youtube.com/user/DisabilityCare,YouTube (External website),link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,source_page,source_page,text/html; charset=UTF-8
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial#main-content,Skip to main content,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial#block-mainnavigation,Skip to main navigation,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/datasets/payments-datasets,Payments datasets,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/specialist-disability-accommodation-sda-data,Specialist Disability Accommodation (SDA) Data,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://app-oc.readspeaker.com/cgi-bin/rsent?customerid=8973&lang=en_au&readclass=screen-reader&url=https%3A%2F%2Fdataresearch.ndis.gov.au%2Freports-and-analyses%2Fparticipant-dashboards%2Fpsychosocial,Listen,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/3827/download?attachment,Psychosocial&nbsp;dashboard 30 June 2023 (PDF 2.29MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/3812/download?attachment,Psychosocial&nbsp;transcript 30 June 2023 (DOCX 44KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/3842/download?attachment,Psychosocial&nbsp;data to 30 June 2023 (XLSX 89KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/4508/download?attachment,Psychosocial data to 31 December 2025&nbsp;(XLSX 84KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/4461/download?attachment,Psychosocial data to 30 September 2025&nbsp;(XLSX 86KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/4381/download?attachment,Psychosocial data to 30 June 2025&nbsp;(XLSX 90KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/4332/download?attachment,Psychosocial data to 31 March&nbsp;2025&nbsp;(XLSX 87KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/4280/download?attachment,Psychosocial data to 31 December&nbsp;2024&nbsp;(XLSX 87KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/4140/download?attachment,Psychosocial data to 30 September&nbsp;2024&nbsp;(XLSX 90KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/4056/download?attachment,Psychosocial data to 30&nbsp;June 2024&nbsp;(XLSX 132KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/4012/download?attachment,Psychosocial data to 31 March 2024&nbsp;(XLSX 91KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/3927/download?attachment,Psychosocial data to 31 December 2023 (XLSX 92KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/3874/download?attachment,Psychosocial data to 30 September 2023 (XLSX 66KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/3567/download?attachment,Psychosocial dashboard 30 September&nbsp;2022 (PDF 2.0MB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/3568/download?attachment,Psychosocial transcript 30 September 2022 (DOCX 59KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/3650/download?attachment,Psychosocial data to 31 March 2023 (XLSX 39KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/3613/download?attachment,Psychosocial data to 31&nbsp;December 2022 (XLSX 42KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/media/3569/download?attachment,Psychosocial data to 30 September 2022 (XLSX 31KB),download,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/people-disability-and-their-ndis-goals,People with disability and their NDIS goals,link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/participant-families-and-carer-outcomes-reports,"Participant, families and carer outcomes reports",link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-participant-outcomes-reports/participant-family-and-carer-outcomes-nsw,"Participant, family and carer outcomes - NSW",link,keyword/download candidate
carer_disability_psychosocial_support_demand,https://dataresearch.ndis.gov.au/reports-and-analyses/participant-dashboards/psychosocial,200,https://dataresearch.ndis.gov.au/reports-and-analyses/outcomes-and-goals/previous-participant-outcomes-reports/participant-family-and-carer-outcomes-nt,"Participant, family and carer outcomes - NT",link,keyword/download candidate
