workbook_path,workbook_name,sheet_name,sheet_index,sheet_rows_reported,sheet_columns_reported,sample_rows_read,sample_columns_read,sample_read_status,detected_geography_terms,header_text_sample
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,Table_7.5,5,91.0,12.0,25,10,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO007_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 7.5 HOMELESS PERSONS, Indigenous status, by selected characteristics, 2021(a)(b) | INDIGENOUS STATUS | INDIGENOUS STATUS | Aboriginal and/or Torres Strait Islander(c) | Non-Indigenous | Not stated | Total persons | Aboriginal and/or Torres Strait Islander(c) | Non-Indigenous | Not stated | Total persons | no. | no. | no. | no. | % | % | % | % | PERSONS | Age groups (years) | Under 12 | 5895 | 10119 | 1638 | 17646 | 24 | 12 | 10 | 14 | 12–18 | 3322 | 6900 | 1078 | 11302 | 13 | 8 | 7 | 9 | 19–24 | 3222 | 11712 | 1967 | 16902 | 13 | 14 | 12 | 14 | 25–34 | 4099 | 18060 | 3342 | 25504 | 16 | 22 | 21 | 21 | 35–44 | 3243 | 11247 | 2589 | 17085 | 13 | 14 | 16 | 14 | 45–54 | 2742 | 9619 | 2319 | 14678 | 11 | 12 | 15 | 12 | 55–64 | 1561 | 7608 | 1771 | 10933 | 6 | 9 | 11 | 9 | 65–74 | 638 | 4513 | 939 | 6091 | 3 | 6 | 6 | 5 | 75 and over | 207 | 1"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,Table_7.6,6,88.0,12.0,25,10,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO007_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 7.6 HOMELESS PERSONS AGED 15 YEARS AND OVER, Indigenous status, by selected characteristics, 2021(a)(b) | INDIGENOUS STATUS | INDIGENOUS STATUS | Aboriginal and/or Torres Strait Islander(c) | Non-Indigenous | Not stated | Total persons | Aboriginal and/or Torres Strait Islander(c) | Non-Indigenous | Not stated | Total persons | no. | no. | no. | no. | % | % | % | % | PERSONS AGED 15 YEARS AND OVER | Total personal income (weekly) | Under $400(d) | 10767 | 25149 | 231 | 36146 | 61 | 37 | 2 | 36 | $400–$649 | 3094 | 14268 | 132 | 17504 | 17 | 21 | 1 | 17 | $650–$799 | 664 | 5645 | 30 | 6334 | 4 | 8 | 0 | 6 | $800 and over | 964 | 17387 | 79 | 18437 | 5 | 25 | 1 | 18 | Not stated | 2266 | 6448 | 13475 | 22187 | 13 | 9 | 97 | 22 | Registered marital status(e) | Never married | 11668 | 41947 | 9265 | 62881 | 66 | 61 | 66 | 63 | Widowed | 720 "
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,Table_7.7,7,121.0,15.0,25,13,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO007_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 7.7 GREATER CAPITAL CITY STATISTICAL AREAS BY PLACE OF ENUMERATION, Homeless persons, by Indigenous status, 2021(a)(b) | HOMELESS OPERATIONAL GROUP | OTHER MARGINAL HOUSING | Greater Capital City Statistical Areas (GCCSA)(b) | People living in improvised dwellings, tents, or sleeping out | People in supported accommodation for the homeless | People staying temporarily with other households(c) | People living in boarding houses(d) | People in other temporary lodgings(d) | People living in 'severely' crowded dwellings(e) | All homeless persons | Homeless rate(f) | People living in other crowded dwellings(g) | People in other improvised dwellings | People who are marginally housed in caravan parks(h) | no. | no. | no. | no. | no. | no. | no. | Rate per 10,000 of the population | no. | no. | no. | ABORIGINAL AND TORRES STRAIT ISLANDER PERSON"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__008__download_xlsx_48_34_kb.xlsx,abs_homelessness_census__008__download_xlsx_48_34_kb.xlsx,Contents,0,24.0,9.0,24,3,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO008_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Thu 27 Apr 2023 | Contents | Tables | 8.1 | HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Remoteness Areas by State and Territory of place of enumeration, 2021 | 8.2 | HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Remoteness Areas by State and Territory of place of enumeration, 2016 | More information available from the ABS website | Estimating homelessness: Census, 2021 | Summary | Methodology | Enquiries | Further information about these and related statistics is available from the ABS website www.abs.gov.au, or contact the Customer Assistance Service on 1300 135 070. | © Commonwealth of Australia 2023"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__008__download_xlsx_48_34_kb.xlsx,abs_homelessness_census__008__download_xlsx_48_34_kb.xlsx,Table_8.1,1,111.0,10.0,25,10,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO008_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Thu 27 Apr 2023 | Table 8.1 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Remoteness Areas by State and Territory of place of enumeration, 2021(a)(b) | STATE AND TERRITORY OF PLACE OF ENUMERATION | NSW | Vic. | Qld | SA | WA | Tas. | NT | ACT | Aust.(c) | no. | no. | no. | no. | no. | no. | no. | no. | no. | PEOPLE LIVING IN IMPROVISED DWELLINGS, TENTS, OR SLEEPING OUT | Remoteness Areas(d) | Major Cities of Australia(e) | 407 | 714 | 821 | 142 | 1511 | na | na | 59 | 3655 | Inner Regional Australia(f) | 360 | 226 | 516 | 24 | 173 | 158 | na | 0 | 1457 | Outer Regional Australia(g) | 77 | 79 | 324 | 129 | 344 | 80 | 327 | na | 1362 | Remote Australia(h) | 63 | 0 | 288 | 19 | 145 | 0 | 177 | na | 696 | Very Remote Australia(i) | 47 | na | 104 | 5 | 146 | 0 | 167 | na | 469 | PEOPLE IN SUPPORTED ACCOMMODATION FOR THE HOMELESS | Remoteness Areas(d) | Maj"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__008__download_xlsx_48_34_kb.xlsx,abs_homelessness_census__008__download_xlsx_48_34_kb.xlsx,Table_8.2,2,109.0,12.0,25,10,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO008_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Thu 27 Apr 2023 | Table 8.2 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Remoteness Areas by State and Territory of place of enumeration, 2016(a)(b) | STATE AND TERRITORY OF PLACE OF ENUMERATION | NSW | Vic. | Qld | SA | WA | Tas. | NT | ACT | Aust.(c) | no. | no. | no. | no. | no. | no. | no. | no. | no. | PEOPLE LIVING IN IMPROVISED DWELLINGS, TENTS, OR SLEEPING OUT | Remoteness Areas(d) | Major Cities of Australia(e) | 1796 | 848 | 549 | 180 | 541 | na | na | 54 | 3966 | Inner Regional Australia(f) | 508 | 200 | 332 | 28 | 98 | 94 | na | 0 | 1265 | Outer Regional Australia(g) | 178 | 60 | 530 | 112 | 121 | 44 | 525 | na | 1567 | Remote Australia(h) | 59 | 14 | 214 | 20 | 114 | 0 | 161 | na | 571 | Very Remote Australia(i) | 51 | na | 117 | 43 | 211 | 0 | 417 | na | 832 | PEOPLE IN SUPPORTED ACCOMMODATION FOR THE HOMELESS | Remoteness Areas(d) | Ma"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Contents,0,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Subject Index,1,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Geographical Areas,2,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Homelessness Estimates,3,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Selected Person Characteristics,4,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Education and Qualifications,5,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,"Employment, Income, Unpaid Work",6,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Cultural and Language Diversity,7,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Disability and Carers,8,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Children and Child Care,9,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Usual Address and Migration,10,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Selected Dwelling and Household,11,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Household Income and Costs,12,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,abs_homelessness_census_tablebuilder__001__download_xls_412_kb.xls,Socio-Economic Index for Areas,13,,,0,0,failed: BadZipFile: File is not a zip file,unknown,
